publishedAt,authorDisplayName,textDisplay,likeCount
2023-02-22T06:03:36Z,Siti Rodhiah,@Bagas Wicaksana aku ada iphone,0
2022-12-20T09:45:32Z,Bagas Wicaksana,@Catur Zazan mau dong,0
2022-12-20T08:56:02Z,Catur Zazan,ip 13 aja,0
2022-12-18T01:52:53Z,Bagas Wicaksana,@Runnia Suci kamu juga perlu handphone,0
2022-12-16T12:13:03Z,Reno Black,Apple baru punya fitur AOD di iphone 14 sedangkan android sudah sejak jaman kerajaan kediri 🤣,1
2022-12-16T05:07:59Z,ali yuddin,Dicari iphone 13pro max 128,0
2022-12-16T02:32:04Z,siapaajalah,"Kadang takut kmera ke gores tangan deh gara² dynamic island apalagi kalau tangan nya kasar gtu,,",0
2022-12-15T23:45:05Z,Z Lite,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=13m56s"">13:56</a> Yg dimaksud realme 9 pro+ bukan realme 9 pro",1
2022-12-15T13:43:14Z,Happy Potato,Pengennnn ya Allah❤,7
2023-01-20T06:08:27Z,Happy Potato,@Prass Adii sultan nih hehe,0
2023-01-05T02:46:28Z,Prass Adii,No rek mu berapa?,0
2022-12-15T12:03:06Z,Muhammad Arif Rahman,اللهم صلى على سيدنا محمد,0
2022-12-15T11:42:43Z,Adam 2,Stock kosong terus,0
2022-12-15T09:56:22Z,19. Muhammad Saddam,ya kita aktifin aja aod nya pas mau jalan wkwkwkwk,0
2022-12-14T22:46:48Z,d sukma,"pertanyaan random kali aja ada yg bisa jawan. Aod, nfc, double tap to wake, wireless charging, layar oled udah ada di hp midrange nya nokia lumia taun 2013 kenapa sekarang jadi hal yang mewah yah di hp?",28
2023-02-08T22:34:46Z,Lai Jiaxin & Li Jiahua,@Tuna Strata betul banget ini barang bangus kalau marketing kurang akan dilindas produk lain😂,0
2023-01-21T11:01:38Z,Tuna Strata,"Karena yg penting bukan innovasi, tapi marketing.",0
2022-12-24T12:52:06Z,i made eko satria wiguna,teknologi lumia terlalu dini. Tapi kamera 41MP lumia 1020 masih bisa di adu lho 😄Kalo seandainya apps WP nggak sepi aja. Pasti dulu milih lumia. Untuk ngerasain WP sampe beli xiaomi mi4lte,0
2022-12-23T00:42:40Z,Beliam&keledai,"Sebenarnya kita yg tahu kualitas produk, hanya saja merek lain menang pasaran, kualitas bagus kalah pengaruh politik. Andai saja nokia dapat kesempatan sy yakin produk mereka lebih jauh berkembang dibanding samsung. Pesaing iphonelah",1
2022-12-14T22:42:27Z,Bayu Atmaja,Anak programmer melihat fitur itu ya biasa aja. Tapi bakal diikutin oleh Android sih 😁😁😁,4
2022-12-29T01:09:03Z,Aldi Alamsyah,Why not sih,0
2022-12-14T11:14:42Z,Kusuma mega wijaya,Apadaya hp saya cuma advan,0
2022-12-14T07:12:47Z,Wilis,"Semua hp akan jelek pada waktunya, besok keluar yg lebih baru baru baru dan baru",9
2023-02-07T20:16:47Z,Hazman Tatbiqu,"kamu salah, ip gada jelek nya😂",0
2023-01-10T01:00:56Z,Nanda Ayu Chairunissa,Trueee,0
2023-01-10T00:54:37Z,Mendokusai,@Raffa Diwzky beli sesuai budget dan berfaedah buat hidup abang 👍,0
2023-01-09T19:20:57Z,Hinata Tachibana,"Tapi iphone ga secepat andro jeleknya, buktinya iphone 12 pro max gw masih ditawar 15juta padahal udh gw pake 2 tahun lebih, lumayan gw jadi bisa upgrade ke 14 pro max",0
2023-01-09T18:26:32Z,Raffa Diwzky,Jadi harus beli yang mana ya,0
2022-12-13T19:07:22Z,Dek Rus,Simcardnya gmna bang? Masih ada slot kah?,3
2022-12-13T18:46:20Z,Johan Arta,Alhmdulillah udh ada niat cuma blm kebeli 😌,1
2022-12-13T07:54:31Z,Wahyudha 567,"Di samsung A20 versi update baru, ada Option Bilah status yang mirip Dyland ini🤣🤣🤣 , ada yang nelfon pun ga akan penuhin layar.. jauh sblm ip14 launch",42
2023-02-07T03:41:23Z,Kotje Cantik,@Enug Gaming masak?? Lawan rog 6D yg gimana? Kalau lawan nya rog 5 yg pake snap 888 ya jelas kalah. Coba aja lawan dimensity nya rog 6D gak usah rog 6D aja ketinggian. Lawan snap 8 gen 2 nya zenfone 9 aja,0
2023-02-04T05:55:40Z,Jer Nathanael,"@Marco Febrian Dalam posisi ini samsung Jelas sangat tergantung pada Apple untuk menjadi salah satu pundi pundi keuangan, bayangin kalau Apple pindah manufaktur dari Samsung , Samsung bisa kehilangan keuntungan yang sangat besar. Apple bisa saja bikin pabrik sendiri bukan hal yang gamungkin bagi Apple. revenue cost nya aja per quartal 117 milliar us dollar dan perusahaan terbesar di dunia saat ini berdasarkan market cap nya, tapi karena Apple kapitalisme nya tinggi dia mau keuntungan yang sangat besar, dan yang dimanfaatin oleh Apple salah satunya adalah Samsung.",0
2023-02-04T05:50:14Z,Jer Nathanael,"@Marco Febrian Bisa bedain ya, selama paten dan spesifikasi di Apple, samsung (pabrik manufakturnya) akan ikuti aturan dan standar dari Apple. Jadi disini Samsung adalah penyedia jasa, bukan pihak yang menyusun serta membuat (dalam konteks penciptaan).",0
2023-02-04T05:48:11Z,Jer Nathanael,"@Marco Febrian Bisa bedain ya, kalau misalnya patennya dan spesifikasinya dari samsung nahhh ini baru bisa dibilang kalau kamera dibuat resmi oleh samsung, tapi kalau hanya dibuat berdasarkan paten nya Apple brarti disini samsung cuma jadi alatnya Apple supaya bisa dapet profit margin yang tinggi karena biaya operasional yg lebih murah.",0
2023-02-04T05:46:37Z,Jer Nathanael,@Marco Febrian Apple sadar kalau punya pabrik sendiri dia gabisa ambil profit margin yang gede makanya dia bekerja sama dengan pabrik yang bisa buat komponen dengan spesifikasi dan paten dari mereka. Justru sebenernya ini langkah yang bagus makanya Apple profit nya bisa besar skali.,0
2022-12-13T07:33:57Z,official distributor IM PARFUM,Semoga aja tahun depan bisa ke beli iphone seri 12/13,1
2022-12-31T08:11:56Z,Syarifudin Baharsyah,Semoga punya iPhone hari ini dan dipakai hal Aamiin Ya Rabbal Alamin,0
2022-12-13T05:34:12Z,Prestige wild,"Hp mahal Bagus sih wajar, tpi saya suka ukuran hpnya compact bangett, mnurutku hp pas kalo layarnya 6&quot; fulldisplay lebih compact dan ga terlalu butuh layar sampai 6,6 sperti android",65
2023-02-04T09:13:39Z,IFNREZ,@Lord Minto y yg layarnya 6&quot; sekian,0
2023-01-07T01:32:52Z,subkhi Gbaskoro,Zenfone 9 ngebut irit bening kompek,0
2023-01-02T15:24:22Z,Rennardy Juwana,"@vipfragrance indonesia iya itu flagship cmn kaya yang murah udh gak ada yang kecil kecil kalo s22 harga segitu kagok beli iphone sih kaya a52 a72 a53 a03 itu 6,5 atau 6,7 kalo ada yang kecil dan murah sih gas beli fix",0
2023-01-02T15:13:02Z,vipfragrance indonesia,"@Rennardy Juwana samsung s22 itu 6,1 inch.",0
2023-01-02T15:05:09Z,Rennardy Juwana,"@vipfragrance indonesia ada pilihan yang 6,1 inci tapinya android mah susah nyari ukuran segitu yang murah aja udah 6,5",1
2022-12-12T14:16:16Z,Muhammad Aliff,Cantik hp iphone 14 pro ini,0
2022-12-12T07:03:02Z,Libra,Selalu jdi pnnoton setiaa deh stdkny liat2 rviewny ja🤣🤣,22
2022-12-12T04:42:24Z,salman khan,Bang pengen beli yg 500 gb ada yg 20 juta gk,0
2022-12-12T00:44:14Z,Bag's,nunggu harganya 5 jt,1
2022-12-11T14:38:18Z,Muhammad Sultan,Dylan = Dynamic Island,1
2022-12-11T14:21:45Z,Ervan sipit,Mau tanya apakah klo kirim foto dari iphone ke android bisa pakai bluetoot ya atau gak bisa,2
2023-01-01T09:35:06Z,Yoga Miftahul Faaiz,gak bisa,0
2022-12-10T21:59:20Z,SIPOO REBORN ID,Bisakah saat vc buka apk lain????tolong jawab,0
2022-12-10T01:56:41Z,Aldi Ardiansyah,Hanya mengagumi tapi tidak memiliki,0
2022-12-09T17:43:42Z,Kinayahacrun 04,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=13m16s"">13:16</a> salfok sama lagunyaa. Ada yg taukah judulnya apa?🥺",0
2022-12-09T12:38:35Z,Diki,Kalo pengen ipon tinggal nnron yt bang dapit aja ...<br> Serasa seneng biarpun cuman nonton hhee...,0
2022-12-09T10:35:07Z,John oliver,Is it working on the Philippine simcard if i buy iphone in Indonesia?,0
2022-12-13T05:35:14Z,Astini Rohayati,Yes,0
2022-12-09T07:06:40Z,Zaen Channel,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=1m14s"">1:14</a> soundtrack jujutsu kaisen",0
2022-12-09T06:25:57Z,M. abu hanifah,"WKWKWKWK ANJIIIRR ANJIIRR...<br>EMG THE BEST LAH APPLE TUH, MEMANG HP TERBAIK DUNIA..<br>SAYA HANYALAH KAUM PAS PASAN YG CUMAN BISA MENJERIIITT MELIHAT PRODUK TERBAIK APPLE..😭😭😭",0
2022-12-08T15:05:15Z,I P O,Buat main gem tompel nga nutupin,1
2022-12-08T12:38:54Z,Sang Tutor,Handphone sy harg 3 jt an sdh menghasilkan Ratusan juta.  prcuma punya hp hnya pake gaya2an 0,0
2022-12-07T13:48:20Z,Payet Mustofa,yakin ni beli ditokopedianya resmi,0
2022-12-07T05:57:12Z,Ahmad Ridhoi,Beli ah,0
2022-12-07T03:54:51Z,lightning,Snapdragon 8Gen 2 di Samsung Apakah meniru atau malah Pixel yang punya Android yang meniru dulu an di Google Pixel 8 hmmm?,8
2022-12-07T01:30:55Z,NETIZEN INDONESIA,"2023 fokus beli rumah, aaamiiinnn",0
2022-12-31T10:12:02Z,NETIZEN INDONESIA,@Syarifudin Baharsyah aaamiiiinnn 🤲,0
2022-12-31T08:12:31Z,Syarifudin Baharsyah,Semoga punya rumah ysang berkah  Aamiin Ya Rabbal Alamin,1
2022-12-06T18:34:01Z,ɢᴏᴅᴅᴇᴤ ɢɪʀʟ 🍒,Bro Dont think apple is superior even god can destroy them with the power of android phones,0
2022-12-06T15:26:11Z,PEMUDA INDONESIA,Keren bgt ya,0
2022-12-06T13:44:57Z,auffaichnizar alhasni,"alhamdulilah, seklian lama nonton gadgetin , sudah bisa …. 😂",0
2022-12-12T01:28:33Z,Reno Zoyrezmad,Udah bisa beli bang?,0
2022-12-06T13:07:58Z,M1 bali,Mic merekam suara pada saat membuat video di alam dan di tempat noise terasa sesuai telinga manusia mendengar.,0
2022-12-06T10:47:30Z,Kemka kun,Semoga taun depan,0
2022-12-31T08:12:41Z,Syarifudin Baharsyah,Semoga punya iPhone hari ini dan dipakai hal Aamiin Ya Rabbal Alamin,0
2022-12-06T07:19:29Z,Janah Janh,Tetap nonton walau gak beli,2
2022-12-06T05:48:08Z,Dony Don,bng review Nokia edge trbaru yg skrng donk udh resmi di Indonesia blom,0
2022-12-05T15:28:43Z,Omber Channel,Di sini ada yg ip 14 pronya gampang panas ga si?,1
2022-12-18T23:15:11Z,Omber Channel,@game skuy kaya lu punya aje  cot,0
2022-12-18T16:40:36Z,aditya Nugraha,@Omber Channel awokawok,0
2022-12-10T21:56:23Z,Omber Channel,@game skuy -_- mulut netijen,0
2022-12-10T14:33:11Z,game skuy,"Gak tuh ,, beli nya second pasti ya",0
2022-12-05T14:42:01Z,𝕕ℙ 𝕞𝕖𝕝𝕠𝕕𝕚,Keren,0
2022-12-04T17:12:03Z,Icha 2020,Info dong guys mnurut kalian bagus Samsung S22 ultra atau iphone 14 promax. Kn harga nya ga jauh beda. Jwb yg serius y,0
2022-12-05T11:07:26Z,Mr. ius,"Iphone, salah satunya software (IOS) di supportnya sampe lama (5-6 tahun) dibanding hape androin cuma 2-3 tahun",0
2022-12-03T11:34:35Z,Riski Gaming,Bisa ga bang iphone pake kartu telkomsel?,1
2022-12-28T06:24:05Z,Febrian ditya,"Bisa, gw punya XL aja bisa",0
2022-12-03T08:23:07Z,Jupri Saputra,Tapi harganya itu loh bg david bisa jual rumah..,1
2022-12-02T23:03:18Z,Ahmad Dihan Syarif,"The wallpaper was very nice, drop the link please!",0
2022-12-02T14:58:18Z,Sanak Rancak,Saya suka iphone tapi gak suka desainnya lebih suka lihat layar curved samsung huawei dll,13
2022-12-02T13:57:00Z,Ismania Mci,Nonton Vidio ini pakai iPhone 13 pro max 😅 kenapa harus UPgrade ke 14 pro max?,0
2022-12-02T13:23:45Z,Ghifari Santa,Mantap Ko 👍😊😇,2
2022-12-02T06:43:09Z,hilmi rasim,bang itu yang jadi model foto siapa?,0
2022-12-02T05:18:42Z,Iwan,Bang mau tanya kok iphone resmi indo speed wifinya ga sekenceng iphone versi inter ya? Sepertinya wifi ga bs detect wifi 5G,1
2022-12-02T02:30:24Z,Icikiwirrr 21,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=7m28s"">7:28</a> pertama di bantul",0
2022-12-01T11:18:15Z,Ra Maulana,Besok aku mau beli😊,3
2023-01-06T01:55:45Z,Hasyim Al mufti,Aku jga mmpung batrei nya agak besar,0
2022-12-06T07:42:46Z,Yogik pradana,Udah beli belum?,0
2022-12-01T06:00:37Z,Burjo ketan,Nunggu iphone 16 pro kontra,0
2022-12-01T04:26:14Z,Aulia Dwiyati S,Bang review 14 promax dong,0
2022-11-30T19:05:00Z,Adie Albadoy (Doy),"Penegen iphone ini, tp apalah daya cuma bisa membayangkan. Semoga diberi rezeki yg baik🤲",1
2022-11-30T15:52:46Z,Si Gendut Cimot,Bang gimana caranya biar lu kasih hp?,4
2022-12-02T05:05:46Z,wongcung,cara ny  kerja  bro,0
2022-12-02T03:44:15Z,KELVIN J.L,Cara nya harus good looking broo,0
2022-11-30T15:10:45Z,Aji Alfandi,Ipad yg kluaran baru bg cobak review,0
2022-11-30T09:44:01Z,Mledag Gils,Ini ram 6 ya bang,0
2022-11-30T09:28:06Z,Euis Sitti Marwah,Gw masih jatuh cinta ma 13promax si 😍,0
2022-11-29T16:47:28Z,Alfiansyah Rahman,Honor udah duluan ahh bikin fitur ini. Jadi kalau diikuti vendor android ya berarti ngikutin Honor. 🤣🤣🤣,0
2022-11-29T16:22:23Z,Jeleko pro,Suka dengan bang David tu ketika nge riview gk pernah bohong🥳Jujur sekali mantap bang teruskan🥳🤩,0
2022-11-29T15:06:52Z,Dody Syahfutra,Iphone 14 ketebalan,0
2022-11-29T09:58:26Z,Fadhil S Machfood,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=5m13s"">5:13</a> ngakakkk",0
2022-11-29T08:54:05Z,Wan SMG,pinter yo promosine iphone android dah tompelan dari dulu sekarang pada ngikutin,0
2022-11-27T22:23:30Z,Botuna 7460,"Gila nggak mutu banget, cara nunjukin klo make 14 Pro di bahas, channel menang dluan ada, materi padahal paling 0",0
2022-11-27T21:45:09Z,Damara,I want to buy this boba phone with my own money,0
2022-11-27T11:12:39Z,GRAMERCY,"enak banget dah banyak duit, bisa review&quot; gitu:(((((((((((",0
2022-11-27T10:59:23Z,WOW BANGET,Saran dong beli iphone secound dimana yg amanah?,0
2022-11-27T10:56:12Z,Jedah syahbil,Masalahnya buat player mobile legend gak bisa ke tutup poni iPhone nya jadi ke tutup 😂😂 gak recomendet buat player Mobile legend😂😂,0
2022-11-27T03:25:45Z,Roj Khanwar,Asli super duper banget lah iPhone 14,0
2022-11-26T23:50:57Z,Ian Alexander,gak bisa pake metatrader di ip,0
2022-11-26T17:28:23Z,Abba18,Iphone udah sampai 14 dan gw masih make ip 7+ pemberian ayah😄,0
2022-11-26T10:17:01Z,Na Rogue,"mau nanya apakah aplikasi umum gratis di playstore, gratis juga di appstore ? seperti fb, WA atau sejenisnya",0
2022-11-25T19:29:40Z,KOKOHULK,bener bang android itu rata2 niru apple,1
2022-11-25T11:39:41Z,William Bruce Saul Bailey Hudson,Ind09 masih ketinggalan bang kalo soal koneksi wkwk,0
2022-11-25T09:40:32Z,Anton Fernando,"Masih nnton dr iphone 11 12 13 14, belum beli tetep nnton aja dlu.",0
2022-11-25T06:40:24Z,Erni Yulinda,Knp harus tompel😂,0
2022-11-25T06:18:52Z,GadgetIn,"<del>--PERHATIAN--</del><br>Buat sekarang, JANGAN beli iPhone selain dari distributor resmi (contoh: iBox Digimap Erafone) dulu ⚠️<br>Setelah saya baca baca, dengar pengalaman orang, ada beberapa yang HPnya ga dapet sinyal kalau beli di tempat lain. <br><br>iPhone saya sendiri bisa dapat sinyal. Tapi kalau nggak ada jaminan 100% buat semua barang, saya tidak bisa rekomen beli.",88
2023-02-18T04:46:20Z,Mochamad_Arif007,Terimakasih infonya....barusan saya beli di konter Deket rumah. Gak tau garansi apa. Yg penting aman,0
2022-11-26T07:13:45Z,pangeran katak,Pantes ps store udah jarang posting unit ip 11 keatas,0
2022-11-26T05:08:53Z,Noor Aisha,"Gabakal beli juga bang, I preferred Z Fold4 which is more &quot;functional&quot; drpd fitur gimmick Dylan &amp; AOD 💀",0
2022-11-25T16:38:19Z,Rizad Is My pet,🙁,0
2022-11-25T11:46:58Z,William Bruce Saul Bailey Hudson,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=14m35s"">14:35</a> info dong itu pake macbook apa si bang david?",1
2022-11-24T22:06:57Z,Superkips Adv,Nunggu sexen nya,0
2022-11-24T16:14:50Z,cut syifa,baru aja gw mau suka ama apple eh tau2 kalau beli nggak ada chargernya sama earphone nya gw jadi nggak suka malah ilfill sekarang alasannya biar ramah lingkungan kepala lu ramah lingkungan bilang aja nggak mau rugi masa beli udah mahal-mahal nggak ada charger oklah kalau nggak ada earphonenya masih ok kalau nggak ada charger sama aja kaya beli motor nggak ada rantainya gimana mau jalan  pikir2 lagi lah kalau mau beli...mungkin pihak Apple merasa keren tapi menurut saya biasa aja 👍,0
2022-11-24T10:16:05Z,RX_Shadow,Harga baru nya berapa tuh?,0
2022-11-23T23:05:41Z,Holly Dewata,Ok saya bisa beli di 2023,0
2022-11-23T18:43:38Z,Syaifullah Alfi,Sebenernya mampu sihh ..tp ga rela sama duit mau ngeluarin dengan harga segitu ..😂😂,0
2022-11-23T13:49:05Z,YNN,"Iphone is jewellery, maybe 90% people make iphone for lifestyle. Every year you mustbe change your iphone for your social image",0
2022-11-23T13:43:02Z,ZeiLL sagitarius,Insya allah kebeli 4 th lagi 😂😂,0
2022-11-23T12:35:53Z,Ketut Saman,Jual ginjal oe,0
2022-11-23T09:11:20Z,Madlahap Bin letek,Cara ganti nada deringnya gimana bang soalnya gw udah beli nada deringnya tapi ga bisa,0
2022-11-22T08:28:18Z,Iin Handayani,itu pasti gak mahal kalau jadi sultan,0
2022-11-22T07:14:44Z,Runnia Suci,Iphone 14 plus sama 14 pro worth it yg mana bang ?,0
2023-01-30T23:50:09Z,Aulia Falah Rohdian,pro gan,0
2022-11-22T05:16:36Z,Luthfi,Yang masih pakai Iphone 7 2022/2023 ngumpul sini,1
2022-11-21T23:08:58Z,NEOXHYUN,Wisata masa depaaan aamiin,0
2022-11-21T16:04:09Z,Firman Abdurohman,Penasaran apakah Apple bakal ikut trend hp lipet,0
2022-11-20T22:34:38Z,Muhammad Abdur Rozaq,Redmi note 8 ke 14 pro worthid ga ?😅😅,0
2022-11-20T18:00:04Z,JALAN AJA,Setelah dilema antara ip14 dan ip14+ akhirnya memutuskan buat beli pro,0
2022-11-20T15:34:01Z,Adnan Kamalullah,الْحَمْدُ للّهِ رَبِّ الْعَالَمِين bagt beli dari awal xs max ke 14🤤🤤🤤,0
2022-11-20T12:16:19Z,Virgita Ginoga,Sebelum beli HP wajib banget nonton reviewnya GadgetIn.. 👍😁,28
2022-11-20T12:02:36Z,eddy efendy,Bro jadi beli atau jangan,0
2022-11-20T09:36:32Z,Yuni Phoneshop depok,Mevvah ❤️❤️❤️,0
2022-11-20T03:16:34Z,Adji Dewantoro,"saya suka sih iPhone 14 pro sangking harganya itu,emang harganya berapa sih",1
2022-11-19T09:23:27Z,RR,Hakimin iphone terbaik-terburuk dong,0
2022-11-19T04:27:28Z,TRI RIZKI RAMADAN,mending beli s22 ultra atau iphone 14 pro ?,0
2022-11-19T04:22:32Z,Akhmal Restu paudi,"Tukang bakso langganan pun tau, gua juga mau dong ka sini kirim",0
2022-11-17T22:39:49Z,soba spixx,Alhamdulillah udh kebeli iPhone 14 pro max hasil kerja jadi ob,0
2022-11-17T21:14:47Z,Santoso Weru,Coba lu bang jadi posisi orang susah kek gua,0
2022-11-17T21:14:12Z,Santoso Weru,Iya kan lu paling kaya nyet,0
2022-11-17T10:05:42Z,The Nuning's family,Bsa naikin gengsi jg kwkwkw,0
2022-11-16T15:41:41Z,Yudi,"emm, ga akan ada habisnya beli hp  terbaru.",0
2022-11-16T13:02:19Z,onepiece viral,Dilan cemek🤣,0
2022-11-16T12:39:19Z,dhiqy rizka,10 thun lagi gw beli itu,0
2022-11-16T10:38:08Z,Lubek Ujang,"ya iyalah aipone kan plagsip harga mahal,,pasti bagus,,,",0
2022-11-15T16:47:04Z,Rafael Leao,Bang david ini berafiliansi sama Wah Gadget gk ya? kok saya apes bgt beli barang disitu ya 😢 semoga dibaca dan bisa di evaluasi. sedih bgt,0
2022-11-15T09:15:02Z,Alika Tasya,Sy baru beli iPhone 14pro aja keren banget,0
2022-11-15T05:05:05Z,Suko Moro,Duuuhhhh kapan aku bisa beli,0
2022-11-14T05:21:36Z,Yusuf Aulia MRK,Ipon 11 aj sdh bgus aplagi 14....sya tnggu aj yg 17promax.....,0
2022-11-14T02:07:27Z,Sari Ija,Oppo f1s hadir :(,0
2022-11-13T16:27:50Z,R N official,Klau bagi saya. Dinamic Island itu kayak gak terlalu penting sih,0
2022-11-13T15:44:24Z,Cinta Pertama,Apple watch ultra bang review dong,0
2022-11-13T12:02:10Z,White Fish,"halo bang, apa cam vdnya masih sering muncul flare titik hijau gak bang? biasa muncul waktu ngambil vd melawan cahaya terang kyk matahari atau sunset gitu! soalnya smpe 13 pro masih punya penyakit yg sm!",0
2022-11-13T10:09:15Z,Lalo - Lato Kingdom,Manteb nih hp buat push rank.,0
2022-11-13T06:05:32Z,aqila nisa,Ip 7 aja belum kebeli apalagi ip 14 haduhh pengen tapi harus nabung dulu😬,0
2022-11-13T02:47:52Z,Alvin Safaat,Semoga bisa belik iphone 14 pro ny amin🤲🤲,0
2022-11-12T18:39:09Z,SI GEMOY,Nonton video ini pakai hp yg di review✌🤣,0
2022-11-16T10:50:40Z,SI GEMOY,@Ny Nur 20++,0
2022-11-16T09:05:37Z,Ny Nur,Berapaan banh?,0
2022-11-12T16:12:52Z,Ryan Fauzi,siap bang ini baru ada lima ribu,1
2022-11-12T15:13:06Z,Anaknya Carol Danvers,aaaa makin bangga punya iPhone meski cm iPhone 11 Pro 😍😍😍,2
2022-11-11T14:20:26Z,Farela Ghassani Juliansyah,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=4m14s"">4:14</a> 1 jt koins 😭😭😭 mo nangis",0
2022-11-11T06:10:07Z,Farhan!,Semoga 2 Jutaan...,1
2022-11-11T04:38:34Z,Ardiprabowo,Yang jadi pertanyaan itu hp hp yg abis direview dikemanain ya🙄,0
2022-11-16T09:05:56Z,Ny Nur,Dijual lagi,0
2022-11-10T19:46:52Z,Anime X,"Gw user Android,iPhone  yang paling mahal os nya sih, no pasaran awet pula, semoga bisa beli amin",0
2022-11-10T14:29:42Z,Kuliah_Gaming,"Emang gtu bang rata2 orang kita, awalnya bilang realme low lightnya kek processing giliran bahas iphone 14 pro eh malah ga terima. NetiJin bukan netizen kalian",1
2022-11-10T07:25:36Z,Tiara Putri Noviasari,Jadi mending 13 pro apa 14 pro?,0
2022-11-10T05:16:51Z,Budi Santoso,Kayak fungsi LG jaman dahulu,0
2022-11-10T02:11:59Z,taek kepidak,"nabung sek ah, 1000 rupiah per hari",0
2022-11-10T01:48:13Z,Rizki Amalia Putri,"Tapi kenapa yaa masalah focussing camera agak annoying, pas misal objeknya deket auto kaya berubah mode gitu jadi pecah gambarnya. Ada yg ngalamin issues yg sama ?",0
2022-11-09T22:23:52Z,Andri Nurdianto,Gw awalnya pembenci iphone karena ngeliat orang bnyak yg pake iphone hanya untuk gaya2an. Terus dgan harga yg mahal tpi kurang sesuai spesfikasi daripada andoid. Dan stelah saya coba beli iphone 14pro max pmakaian udh 1bulan sya pun sadar ternyata memang beda sekali dgan android bnyak yg hal yg   menurut sya lebih unggul phone daripada android,0
2022-11-09T11:44:57Z,putri wijaya,katanya setelah seminggu pemakain batrenya boros bgt emg iya?,0
2022-11-08T23:31:21Z,Wina Dhammayanti,"so, klo abang bisa kasih saran lebih baik beli iphone13 pro max atau 14 pro max? beda harga 2jt",0
2023-02-08T22:45:26Z,Lai Jiaxin & Li Jiahua,bantu saran sebaiknya langsung ke 14 pro max kak,0
